transaction_id,store_id,store_format,checkout_id,transaction_hour,day_of_week,is_weekend,avg_basket_per_store,nb_items,transaction_duration_sec,nb_cancellations,fraud_pattern,is_synthetic_fraud,sec_per_item,cancel_ratio,items_vs_store_avg,store_avg_duration,duration_vs_store_avg,checkout_tx_count,store_tx_count,store_format_encoded,rule_reasons,rule_score,anomaly_flag,anomaly_score_raw,ml_risk_score,final_risk_score,final_flag
TX_003597,STORE_08,hyper,CHK_058,12,1,0,16,1,67,3,basket_inconsistent_with_store,1,67.0,3.0,0.0625,153.7780269058296,0.43569293577312823,114,892,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.08385608491245933,75.82,63.57,0
TX_005183,STORE_08,hyper,CHK_015,8,0,0,16,2,81,4,basket_inconsistent_with_store,1,40.5,2.0,0.125,153.7780269058296,0.5267332507107968,108,892,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.08238631689425824,75.4,63.28,0
TX_004207,STORE_02,city,CHK_024,10,6,1,7,37,64,4,basket_inconsistent_with_store,1,1.7297297297297298,0.10810810810810811,5.285714285714286,79.8921679909194,0.8010797755203524,124,881,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.05886190592707219,68.75,63.12,0
TX_005362,STORE_03,mall,CHK_044,21,4,0,9,23,25,2,night_abnormal,1,1.0869565217391304,0.08695652173913043,2.5555555555555554,97.91537544696067,0.25532251585495,123,839,1,"too_fast_for_large_basket, basket_much_larger_than_store_average, abnormal_edge_hour_pattern",70,1,-0.027777972460443667,59.95,62.96,0
TX_006343,STORE_03,mall,CHK_013,21,2,0,9,10,21,5,night_abnormal,1,2.1,0.5,1.1111111111111112,97.91537544696067,0.21447091331815804,122,839,1,"high_cancellations, high_cancel_ratio, abnormal_edge_hour_pattern",75,1,-0.019085387925180552,57.49,62.74,0
TX_006511,STORE_08,hyper,CHK_008,21,3,0,16,13,34,5,night_abnormal,1,2.6153846153846154,0.38461538461538464,0.8125,153.7780269058296,0.22109790770576657,126,892,3,"high_cancellations, high_cancel_ratio, abnormal_edge_hour_pattern",75,1,-0.01870107200197091,57.38,62.67,0
TX_006923,STORE_08,hyper,CHK_023,15,6,1,16,1,82,2,basket_inconsistent_with_store,1,82.0,2.0,0.0625,153.7780269058296,0.5332361303492017,105,892,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.07866122458617364,74.35,62.54,0
TX_004558,STORE_03,mall,CHK_044,12,3,0,9,3,308,2,too_slow_for_few_items,1,102.66666666666667,0.6666666666666666,0.3333333333333333,97.91537544696067,3.1455733953329843,123,839,1,"too_slow_for_small_basket, high_cancel_ratio",45,1,-0.06328033954578527,70.0,62.5,0
TX_003982,STORE_01,city,CHK_015,16,6,1,6,44,107,3,basket_inconsistent_with_store,1,2.4318181818181817,0.06818181818181818,7.333333333333333,70.39753639417694,1.519939553010419,108,893,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.055514184017350865,67.8,62.46,0
TX_000122,STORE_05,retail_park,CHK_025,8,2,0,12,19,40,5,night_abnormal,1,2.1052631578947367,0.2631578947368421,1.5833333333333333,124.02059496567506,0.3225270771444914,117,874,2,"high_cancellations, too_fast_for_large_basket, abnormal_edge_hour_pattern",85,1,-0.002348558933262024,52.76,62.43,0
TX_003318,STORE_02,city,CHK_058,15,0,0,7,37,30,3,basket_inconsistent_with_store,1,0.8108108108108109,0.08108108108108109,5.285714285714286,79.8921679909194,0.3755061447751652,114,881,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.05531039500149504,67.74,62.42,0
TX_000025,STORE_02,city,CHK_044,8,6,1,7,18,34,3,night_abnormal,1,1.8888888888888888,0.16666666666666666,2.5714285714285716,79.8921679909194,0.4255736307451872,123,881,0,"too_fast_for_large_basket, basket_much_larger_than_store_average, abnormal_edge_hour_pattern",70,1,-0.024800301223379284,59.11,62.38,0
TX_003289,STORE_02,city,CHK_023,8,0,0,7,10,21,5,night_abnormal,1,2.1,0.5,1.4285714285714286,79.8921679909194,0.2628543013426156,105,881,0,"high_cancellations, high_cancel_ratio, abnormal_edge_hour_pattern",75,1,-0.01691423183306029,56.88,62.32,0
TX_004286,STORE_03,mall,CHK_047,13,2,0,9,41,25,2,basket_inconsistent_with_store,1,0.6097560975609756,0.04878048780487805,4.555555555555555,97.91537544696067,0.25532251585495,133,839,1,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.053739433040911,67.3,62.11,0
TX_004975,STORE_06,retail_park,CHK_027,15,6,1,13,1,74,3,basket_inconsistent_with_store,1,74.0,3.0,0.07692307692307693,129.70387243735763,0.57053038285915,113,878,2,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.07611050604027658,73.63,62.04,0
TX_005890,STORE_02,city,CHK_038,9,0,0,7,39,77,4,basket_inconsistent_with_store,1,1.9743589743589745,0.10256410256410256,5.571428571428571,79.8921679909194,0.963799104922924,107,881,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.05320217591968013,67.14,62.0,0
TX_002599,STORE_02,city,CHK_056,8,6,1,7,21,39,2,night_abnormal,1,1.8571428571428572,0.09523809523809523,3.0,79.8921679909194,0.4881579882077147,119,881,0,"too_fast_for_large_basket, basket_much_larger_than_store_average, abnormal_edge_hour_pattern",70,1,-0.021982275785693006,58.31,61.82,0
TX_006555,STORE_07,hyper,CHK_045,8,2,0,15,2,32,4,basket_inconsistent_with_store,1,16.0,2.0,0.13333333333333333,144.76382488479263,0.22104969957423104,107,868,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.0746805407108867,73.22,61.75,0
TX_002653,STORE_06,retail_park,CHK_006,16,5,1,13,1,77,3,basket_inconsistent_with_store,1,77.0,3.0,0.07692307692307693,129.70387243735763,0.5936599929750614,112,878,2,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.07421538184809517,73.09,61.66,0
TX_001701,STORE_07,hyper,CHK_046,8,1,0,15,23,19,4,night_abnormal,1,0.8260869565217391,0.17391304347826086,1.5333333333333334,144.76382488479263,0.13124825912219967,136,868,3,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.0510018450535511,66.52,61.56,0
TX_001513,STORE_03,mall,CHK_022,9,5,1,9,26,29,1,basket_inconsistent_with_store,1,1.1153846153846154,0.038461538461538464,2.888888888888889,97.91537544696067,0.296174118391742,137,839,1,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.05043662386993597,66.36,61.45,0
TX_001990,STORE_08,hyper,CHK_021,13,0,0,16,2,103,4,basket_inconsistent_with_store,1,51.5,2.0,0.125,153.7780269058296,0.6697966027557046,118,892,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.07233463144661167,72.56,61.29,0
TX_006374,STORE_03,mall,CHK_001,21,4,0,9,10,163,9,many_cancellations,1,16.3,0.9,1.1111111111111112,97.91537544696067,1.6647028033742741,126,839,1,"high_cancellations, high_cancel_ratio",55,1,-0.04150684023131368,63.84,61.19,0
TX_004272,STORE_07,hyper,CHK_039,8,6,1,15,23,39,3,night_abnormal,1,1.6956521739130435,0.13043478260869565,1.5333333333333334,144.76382488479263,0.26940432135609405,130,868,3,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.04822458043005573,65.74,61.02,0
TX_004091,STORE_03,mall,CHK_055,21,2,0,9,6,93,9,many_cancellations,1,15.5,1.5,0.6666666666666666,97.91537544696067,0.9497997589804141,108,839,1,"high_cancellations, high_cancel_ratio",55,1,-0.0406582252327603,63.6,61.02,0
TX_000527,STORE_01,city,CHK_042,19,3,0,6,11,151,8,many_cancellations,1,13.727272727272727,0.7272727272727273,1.8333333333333333,70.39753639417694,2.1449614252763856,114,893,0,"high_cancellations, high_cancel_ratio",55,1,-0.040472268464710526,63.54,60.98,0
TX_000650,STORE_03,mall,CHK_030,21,3,0,9,16,47,5,night_abnormal,1,2.9375,0.3125,1.7777777777777777,97.91537544696067,0.48000632980730606,85,839,1,"high_cancellations, abnormal_edge_hour_pattern",55,1,-0.039034987409810484,63.14,60.7,0
TX_004920,STORE_03,mall,CHK_032,15,1,0,9,27,38,4,basket_inconsistent_with_store,1,1.4074074074074074,0.14814814814814814,3.0,97.91537544696067,0.38809022409952404,110,839,1,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.04598112359765705,65.1,60.57,0
TX_001802,STORE_02,city,CHK_007,21,0,0,7,3,454,1,too_slow_for_few_items,1,151.33333333333334,0.3333333333333333,0.42857142857142855,79.8921679909194,5.6826596575975,115,881,0,too_slow_for_small_basket,25,1,-0.08280054537993642,75.52,60.36,0
TX_001635,STORE_05,retail_park,CHK_027,21,4,0,12,1,90,4,basket_inconsistent_with_store,1,90.0,4.0,0.08333333333333333,124.02059496567506,0.7256859235751056,113,874,2,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.06703142532495288,71.06,60.24,0
TX_003920,STORE_01,city,CHK_009,8,2,0,6,18,37,3,night_abnormal,1,2.0555555555555554,0.16666666666666666,3.0,70.39753639417694,0.525586574405472,127,893,0,"too_fast_for_large_basket, basket_much_larger_than_store_average, abnormal_edge_hour_pattern",70,1,-0.013546400589707797,55.93,60.15,0
TX_004057,STORE_01,city,CHK_041,12,2,0,6,3,416,1,too_slow_for_few_items,1,138.66666666666666,0.3333333333333333,0.5,70.39753639417694,5.909297701423685,129,893,0,too_slow_for_small_basket,25,1,-0.08132103076950048,75.1,60.07,0
TX_003911,STORE_08,hyper,CHK_023,17,0,0,16,1,88,2,basket_inconsistent_with_store,1,88.0,2.0,0.0625,153.7780269058296,0.5722534081796311,105,892,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.06516677852306463,70.53,59.87,0
TX_004223,STORE_03,mall,CHK_022,8,5,1,9,11,48,5,night_abnormal,1,4.363636363636363,0.45454545454545453,1.2222222222222223,97.91537544696067,0.49021923044150406,137,839,1,"high_cancellations, high_cancel_ratio",55,1,-0.03434990832505158,61.81,59.77,0
TX_004753,STORE_07,hyper,CHK_048,19,0,0,15,1,94,1,basket_inconsistent_with_store,1,94.0,1.0,0.06666666666666667,144.76382488479263,0.6493334924993036,111,868,3,"too_slow_for_small_basket, high_cancel_ratio, basket_much_smaller_than_store_average",60,1,-0.026458081376921738,59.58,59.71,0
TX_000451,STORE_03,mall,CHK_012,10,3,0,9,31,44,3,basket_inconsistent_with_store,1,1.4193548387096775,0.0967741935483871,3.4444444444444446,97.91537544696067,0.4493676279047121,119,839,1,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.041259287485278295,63.77,59.64,0
TX_000200,STORE_07,hyper,CHK_060,8,4,0,15,2,23,4,basket_inconsistent_with_store,1,11.5,2.0,0.13333333333333333,144.76382488479263,0.15887947156897855,118,868,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.06382882286188374,70.15,59.6,0
TX_002401,STORE_05,retail_park,CHK_046,16,6,1,12,12,216,7,many_cancellations,1,18.0,0.5833333333333334,1.0,124.02059496567506,1.7416462165802535,136,874,2,"high_cancellations, high_cancel_ratio",55,1,-0.03206853887008432,61.17,59.32,0
TX_000098,STORE_01,city,CHK_056,21,5,1,6,13,18,4,night_abnormal,1,1.3846153846153846,0.3076923076923077,2.1666666666666665,70.39753639417694,0.25569076592698636,119,893,0,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.03961723043192944,63.3,59.31,0
TX_005436,STORE_05,retail_park,CHK_048,12,3,0,12,3,604,1,too_slow_for_few_items,1,201.33333333333334,0.3333333333333333,0.25,124.02059496567506,4.87015886488182,111,874,2,too_slow_for_small_basket,25,1,-0.07714943602596025,73.92,59.24,0
TX_002383,STORE_01,city,CHK_038,21,0,0,6,14,31,4,night_abnormal,1,2.2142857142857144,0.2857142857142857,2.3333333333333335,70.39753639417694,0.44035631909647655,107,893,0,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.03894150406699837,63.11,59.18,0
TX_005173,STORE_06,retail_park,CHK_006,20,4,0,13,1,55,3,basket_inconsistent_with_store,1,55.0,3.0,0.07692307692307693,129.70387243735763,0.4240428521250439,112,878,2,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.06055347686057022,69.22,58.95,0
TX_005194,STORE_01,city,CHK_014,16,5,1,6,25,59,4,basket_inconsistent_with_store,1,2.36,0.16,4.166666666666667,70.39753639417694,0.8380975105384554,114,893,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.0377413006776961,62.77,58.94,0
TX_004174,STORE_06,retail_park,CHK_003,14,1,0,13,1,119,2,basket_inconsistent_with_store,1,119.0,2.0,0.07692307692307693,129.70387243735763,0.9174745345978222,120,878,2,"too_slow_for_small_basket, high_cancel_ratio, basket_much_smaller_than_store_average",60,1,-0.022227957584233016,58.38,58.87,0
TX_003046,STORE_07,hyper,CHK_024,21,6,1,15,18,38,4,night_abnormal,1,2.111111111111111,0.2222222222222222,1.2,144.76382488479263,0.26249651824439935,124,868,3,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.037291501682564565,62.64,58.85,0
TX_004956,STORE_03,mall,CHK_060,21,5,1,9,13,15,4,night_abnormal,1,1.1538461538461537,0.3076923076923077,1.4444444444444444,97.91537544696067,0.15319350951297003,118,839,1,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.03648330822428203,62.42,58.69,0
TX_001230,STORE_01,city,CHK_026,10,3,0,6,29,71,4,basket_inconsistent_with_store,1,2.4482758620689653,0.13793103448275862,4.833333333333333,70.39753639417694,1.0085580211564462,129,893,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.036259453039172884,62.35,58.64,0
TX_000853,STORE_05,retail_park,CHK_030,21,4,0,12,2,44,3,basket_inconsistent_with_store,1,22.0,1.5,0.16666666666666666,124.02059496567506,0.3547797848589405,85,874,2,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.05877436936613489,68.72,58.6,0
TX_000306,STORE_04,mall,CHK_028,9,1,0,10,3,526,1,too_slow_for_few_items,1,175.33333333333334,0.3333333333333333,0.3,105.14285714285714,5.002717391304348,121,875,1,too_slow_for_small_basket,25,1,-0.07305994683338468,72.76,58.43,0
TX_004399,STORE_05,retail_park,CHK_039,21,6,1,12,22,29,3,night_abnormal,1,1.3181818181818181,0.13636363636363635,1.8333333333333333,124.02059496567506,0.23383213092975624,130,874,2,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.03483742076123153,61.95,58.36,0
TX_001458,STORE_03,mall,CHK_058,20,1,0,9,9,137,8,many_cancellations,1,15.222222222222221,0.8888888888888888,1.0,97.91537544696067,1.3991673868851262,114,839,1,"high_cancellations, high_cancel_ratio",55,1,-0.02710803470210521,59.76,58.33,0
TX_004602,STORE_07,hyper,CHK_038,9,3,0,15,1,44,2,basket_inconsistent_with_store,1,44.0,2.0,0.06666666666666667,144.76382488479263,0.30394333691456765,107,868,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.05658124678163934,68.1,58.17,0
TX_005069,STORE_03,mall,CHK_043,8,3,0,9,21,32,4,night_abnormal,1,1.5238095238095237,0.19047619047619047,2.3333333333333335,97.91537544696067,0.32681282029433606,114,839,1,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.033567852413566635,61.59,58.11,0
TX_002538,STORE_07,hyper,CHK_042,8,6,1,15,22,35,3,night_abnormal,1,1.5909090909090908,0.13636363636363635,1.4666666666666666,144.76382488479263,0.2417731089093152,114,868,3,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.033257111403935835,61.5,58.05,0
TX_006064,STORE_07,hyper,CHK_029,21,0,0,15,10,92,7,many_cancellations,1,9.2,0.7,0.6666666666666666,144.76382488479263,0.6355178862759142,115,868,3,"high_cancellations, high_cancel_ratio",55,1,-0.025633344715038975,59.35,58.04,0
TX_001796,STORE_02,city,CHK_031,8,2,0,7,20,27,2,night_abnormal,1,1.35,0.1,2.857142857142857,79.8921679909194,0.3379555302976487,113,881,0,"too_fast_for_large_basket, basket_much_larger_than_store_average, abnormal_edge_hour_pattern",70,1,-0.0023874841729220053,52.77,57.94,0
TX_000756,STORE_02,city,CHK_010,17,1,0,7,9,165,6,many_cancellations,1,18.333333333333332,0.6666666666666666,1.2857142857142858,79.8921679909194,2.0652837962634085,98,881,0,"high_cancellations, high_cancel_ratio",55,1,-0.02509497480908407,59.19,57.93,0
TX_000586,STORE_04,mall,CHK_049,10,3,0,10,38,20,2,basket_inconsistent_with_store,1,0.5263157894736842,0.05263157894736842,3.8,105.14285714285714,0.19021739130434784,101,875,1,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.03254405601396948,61.3,57.91,0
TX_003387,STORE_08,hyper,CHK_059,8,2,0,16,23,15,4,night_abnormal,1,0.6521739130434783,0.17391304347826086,1.4375,153.7780269058296,0.0975431945760735,114,892,3,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.03212462840758379,61.18,57.83,0
TX_000826,STORE_08,hyper,CHK_017,9,5,1,16,17,95,9,many_cancellations,1,5.588235294117647,0.5294117647058824,1.0625,153.7780269058296,0.6177735656484654,124,892,3,"high_cancellations, high_cancel_ratio",55,1,-0.024365883657404996,58.99,57.79,0
TX_002600,STORE_06,retail_park,CHK_001,8,6,1,13,2,41,3,basket_inconsistent_with_store,1,20.5,1.5,0.15384615384615385,129.70387243735763,0.31610467158412364,126,878,2,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.054254518648047534,67.44,57.71,0
TX_006582,STORE_03,mall,CHK_022,8,4,0,9,20,48,4,night_abnormal,1,2.4,0.2,2.2222222222222223,97.91537544696067,0.49021923044150406,137,839,1,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.03132639833574746,60.96,57.67,0
TX_004412,STORE_04,mall,CHK_037,11,2,0,10,10,158,8,many_cancellations,1,15.8,0.8,1.0,105.14285714285714,1.502717391304348,144,875,1,"high_cancellations, high_cancel_ratio",55,1,-0.023341930832297075,58.7,57.59,0
TX_000350,STORE_02,city,CHK_012,8,1,0,7,20,36,2,night_abnormal,1,1.8,0.1,2.857142857142857,79.8921679909194,0.4506073737301982,119,881,0,"too_fast_for_large_basket, basket_much_larger_than_store_average, abnormal_edge_hour_pattern",70,1,-0.0005404755103137759,52.25,57.58,0
TX_003824,STORE_03,mall,CHK_010,8,2,0,9,10,43,5,night_abnormal,1,4.3,0.5,1.1111111111111112,97.91537544696067,0.4391547272705141,98,839,1,"high_cancellations, high_cancel_ratio",55,1,-0.02267251329381037,58.51,57.46,0
TX_000013,STORE_02,city,CHK_034,15,5,1,7,3,180,4,many_cancellations,1,60.0,1.3333333333333333,0.42857142857142855,79.8921679909194,2.253036868650991,100,881,0,high_cancel_ratio,20,1,-0.07557199167283124,73.47,57.43,0
TX_002852,STORE_06,retail_park,CHK_053,10,3,0,13,1,71,3,basket_inconsistent_with_store,1,71.0,3.0,0.07692307692307693,129.70387243735763,0.5474007727432385,118,878,2,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.05174296208800422,66.73,57.21,0
TX_003334,STORE_08,hyper,CHK_044,8,6,1,16,18,22,3,night_abnormal,1,1.2222222222222223,0.16666666666666666,1.125,153.7780269058296,0.14306335204490778,123,892,3,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.02873320673150892,60.22,57.15,0
TX_002501,STORE_04,mall,CHK_033,10,6,1,10,31,25,1,too_fast_for_many_items,1,0.8064516129032258,0.03225806451612903,3.1,105.14285714285714,0.23777173913043478,106,875,1,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.02823789563243473,60.08,57.06,0
TX_001156,STORE_04,mall,CHK_059,9,4,0,10,44,73,4,basket_inconsistent_with_store,1,1.6590909090909092,0.09090909090909091,4.4,105.14285714285714,0.6942934782608696,114,875,1,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.02692212722690268,59.71,56.8,0
TX_005034,STORE_01,city,CHK_018,11,0,0,6,43,74,1,basket_inconsistent_with_store,1,1.7209302325581395,0.023255813953488372,7.166666666666667,70.39753639417694,1.051173148810944,127,893,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.026818816532060308,59.68,56.78,0
TX_003800,STORE_06,retail_park,CHK_001,21,1,0,13,24,32,4,night_abnormal,1,1.3333333333333333,0.16666666666666666,1.8461538461538463,129.70387243735763,0.24671584123638918,126,878,2,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.026043121659158786,59.46,56.62,0
TX_004561,STORE_08,hyper,CHK_013,13,4,0,16,2,35,3,basket_inconsistent_with_store,1,17.5,1.5,0.125,153.7780269058296,0.22760078734417147,122,892,3,"high_cancel_ratio, basket_much_smaller_than_store_average",35,1,-0.048724802629086406,65.88,56.62,0
TX_004445,STORE_08,hyper,CHK_055,21,1,0,16,19,16,4,night_abnormal,1,0.8421052631578947,0.21052631578947367,1.1875,153.7780269058296,0.10404607421447838,108,892,3,"too_fast_for_large_basket, abnormal_edge_hour_pattern",50,1,-0.02576319158950191,59.38,56.57,0
TX_005597,STORE_01,city,CHK_032,17,4,0,6,36,53,2,basket_inconsistent_with_store,1,1.4722222222222223,0.05555555555555555,6.0,70.39753639417694,0.7528672552294599,110,893,0,"too_fast_for_large_basket, basket_much_larger_than_store_average",50,1,-0.024664020191946356,59.07,56.35,0
