transaction_id,store_id,store_format,checkout_id,transaction_hour,day_of_week,is_weekend,avg_basket_per_store,nb_items,transaction_duration_sec,nb_cancellations,fraud_pattern,is_synthetic_fraud,sec_per_item,cancel_ratio,items_vs_store_avg,store_avg_duration,duration_vs_store_avg,checkout_tx_count,store_tx_count,store_format_encoded,rule_reasons,rule_score,anomaly_score_raw,ml_risk_score,final_risk_score,risk_level,action,final_flag
TX_000122,STORE_01,city,CHK_037,8,1,0,6,15,15,4,night_abnormal,1,1.0,0.26666666666666666,2.5,69.33370535714286,0.2163449929977625,144,896,0,"moderate_cancellations, too_fast, high_cancel_ratio, basket_too_large, edge_hour_fast_pattern",100,-0.09079611782635633,73.84,84.3,critical,BLOCK,1
TX_000123,STORE_02,city,CHK_040,18,5,1,7,15,189,1,normal,0,12.6,0.06666666666666667,2.142857142857143,79.71461716937355,2.3709578834007625,105,862,0,none,0,-0.012258003388964434,49.15,29.49,low,OK,0
TX_000124,STORE_06,retail_park,CHK_047,21,4,0,13,24,35,4,night_abnormal,1,1.4583333333333333,0.16666666666666666,1.8461538461538463,131.8413407821229,0.26547060119663046,140,895,2,"moderate_cancellations, too_fast, edge_hour_fast_pattern",70,-0.07749743850720836,69.66,69.8,high,REVIEW,1
TX_000125,STORE_04,mall,CHK_008,16,6,1,10,11,108,0,normal,0,9.818181818181818,0.0,1.1,104.49385474860335,1.0335536023609417,126,895,1,none,0,0.10058994773519286,13.67,8.2,low,OK,0
TX_000126,STORE_06,retail_park,CHK_004,14,4,0,13,15,151,1,normal,0,10.066666666666666,0.06666666666666667,1.1538461538461537,131.8413407821229,1.1453160223054628,98,895,2,none,0,0.08206154360624662,19.49,11.69,low,OK,0
TX_000127,STORE_02,city,CHK_014,19,6,1,7,9,80,0,normal,0,8.88888888888889,0.0,1.2857142857142858,79.71461716937355,1.0035800564659312,108,862,0,none,0,0.06424451563984962,25.09,15.05,low,OK,0
TX_000128,STORE_07,hyper,CHK_041,15,5,1,15,20,183,1,normal,0,9.15,0.05,1.3333333333333333,149.55452436194895,1.2236339942288001,122,862,3,none,0,0.06921665967359536,23.53,14.12,low,OK,0
TX_000129,STORE_08,hyper,CHK_001,8,5,1,16,18,153,0,normal,0,8.5,0.0,1.125,153.91869918699186,0.994031269807733,123,861,3,none,0,0.06812684182118389,23.87,14.32,low,OK,0
TX_000130,STORE_06,retail_park,CHK_024,10,4,0,13,13,94,0,normal,0,7.230769230769231,0.0,1.0,131.8413407821229,0.7129781860709504,92,895,2,none,0,0.07158082989745507,22.79,13.67,low,OK,0
TX_000131,STORE_08,hyper,CHK_052,21,6,1,16,13,72,1,normal,0,5.538461538461538,0.07692307692307693,0.8125,153.91869918699186,0.467779421085992,113,861,3,none,0,0.01579639500730512,40.33,24.2,low,OK,0
TX_000132,STORE_04,mall,CHK_032,9,5,1,10,1,30,0,normal,0,30.0,0.0,0.1,104.49385474860335,0.2870982228780394,113,895,1,basket_too_small,15,-0.0015539784968818804,45.78,33.47,low,OK,0
TX_000133,STORE_07,hyper,CHK_055,17,6,1,15,13,121,0,normal,0,9.307692307692308,0.0,0.8666666666666667,149.55452436194895,0.8090694715939062,98,862,3,none,0,0.06350393996622444,25.33,15.2,low,OK,0
TX_000134,STORE_04,mall,CHK_002,10,6,1,10,11,153,1,normal,0,13.909090909090908,0.09090909090909091,1.1,104.49385474860335,1.4642009366780009,104,895,1,none,0,0.05051072344626201,29.41,17.65,low,OK,0
TX_000135,STORE_03,mall,CHK_037,15,4,0,9,6,79,1,normal,0,13.166666666666666,0.16666666666666666,0.6666666666666666,98.02662037037037,0.8059035362181948,144,864,1,none,0,0.06628153175991419,24.45,14.67,low,OK,0
TX_000136,STORE_03,mall,CHK_023,13,2,0,9,9,98,1,normal,0,10.88888888888889,0.1111111111111111,1.0,98.02662037037037,0.9997284373339631,125,864,1,none,0,0.1255543430585223,5.82,3.49,low,OK,0
TX_000137,STORE_06,retail_park,CHK_015,10,0,0,13,12,118,0,normal,0,9.833333333333334,0.0,0.9230769230769231,131.8413407821229,0.8950151697486398,112,895,2,none,0,0.1115281884944192,10.23,6.14,low,OK,0
TX_000138,STORE_08,hyper,CHK_012,14,3,0,16,15,138,0,normal,0,9.2,0.0,0.9375,153.91869918699186,0.8965772237481513,119,861,3,none,0,0.12175944037253678,7.01,4.21,low,OK,0
TX_000139,STORE_01,city,CHK_058,11,4,0,6,1,24,0,normal,0,24.0,0.0,0.16666666666666666,69.33370535714286,0.34615198879642,106,896,0,basket_too_small,15,0.01708124613277895,39.92,29.95,low,OK,0
TX_000140,STORE_03,mall,CHK_046,12,6,1,9,11,135,2,normal,0,12.272727272727273,0.18181818181818182,1.2222222222222223,98.02662037037037,1.3771769289804594,125,864,1,none,0,0.048506827639898165,30.04,18.02,low,OK,0
TX_000141,STORE_08,hyper,CHK_019,11,3,0,16,8,56,0,normal,0,7.0,0.0,0.5,153.91869918699186,0.36382843862243824,106,861,3,none,0,0.045732795416032646,30.91,18.55,low,OK,0
TX_000142,STORE_05,retail_park,CHK_010,9,1,0,12,11,131,0,normal,0,11.909090909090908,0.0,0.9166666666666666,123.53757225433526,1.0604061388732922,124,865,2,none,0,0.12254790868749071,6.76,4.06,low,OK,0
TX_000143,STORE_06,retail_park,CHK_018,19,2,0,13,16,151,1,normal,0,9.4375,0.0625,1.2307692307692308,131.8413407821229,1.1453160223054628,112,895,2,none,0,0.0959639118200194,15.12,9.07,low,OK,0
TX_000144,STORE_04,mall,CHK_008,11,6,1,10,6,72,1,normal,0,12.0,0.16666666666666666,0.6,104.49385474860335,0.6890357349072945,126,895,1,none,0,0.05121236613199076,29.19,17.51,low,OK,0
TX_000145,STORE_01,city,CHK_027,10,1,0,6,8,102,1,normal,0,12.75,0.125,1.3333333333333333,69.33370535714286,1.471145952384785,114,896,0,none,0,0.06027611128365301,26.34,15.8,low,OK,0
TX_000146,STORE_06,retail_park,CHK_015,12,1,0,13,13,101,2,normal,0,7.769230769230769,0.15384615384615385,1.0,131.8413407821229,0.7660723063102765,112,895,2,none,0,0.07762220251146723,20.89,12.53,low,OK,0
TX_000147,STORE_04,mall,CHK_032,13,3,0,10,9,93,0,normal,0,10.333333333333334,0.0,0.9,104.49385474860335,0.8900044909219221,113,895,1,none,0,0.13253328114240015,3.62,2.17,low,OK,0
TX_000148,STORE_01,city,CHK_029,19,6,1,6,7,88,0,normal,0,12.571428571428571,0.0,1.1666666666666667,69.33370535714286,1.2692239589202066,118,896,0,none,0,0.058978298733279255,26.75,16.05,low,OK,0
TX_000149,STORE_07,hyper,CHK_002,13,0,0,15,16,176,0,normal,0,11.0,0.0,1.0666666666666667,149.55452436194895,1.1768283223184088,104,862,3,none,0,0.09916373274513518,14.12,8.47,low,OK,0
TX_000150,STORE_08,hyper,CHK_025,15,3,0,16,17,56,1,normal,0,3.2941176470588234,0.058823529411764705,1.0625,153.91869918699186,0.36382843862243824,123,861,3,none,0,0.057036375696114305,27.36,16.42,low,OK,0
TX_000151,STORE_07,hyper,CHK_010,19,6,1,15,14,117,0,normal,0,8.357142857142858,0.0,0.9333333333333333,149.55452436194895,0.7823233733593968,124,862,3,none,0,0.08258848426106735,19.33,11.6,low,OK,0
TX_000152,STORE_06,retail_park,CHK_038,8,5,1,13,16,209,1,normal,0,13.0625,0.0625,1.2307692307692308,131.8413407821229,1.5852387328598792,123,895,2,none,0,0.03283073024499561,34.97,20.98,low,OK,0
TX_000153,STORE_07,hyper,CHK_001,15,6,1,15,16,130,0,normal,0,8.125,0.0,1.0666666666666667,149.55452436194895,0.8692481926215521,123,862,3,none,0,0.09085243777853796,16.73,10.04,low,OK,0
TX_000154,STORE_04,mall,CHK_010,19,4,0,10,11,121,0,normal,0,11.0,0.0,1.1,104.49385474860335,1.1579628322747588,124,895,1,none,0,0.12127782128113895,7.16,4.3,low,OK,0
TX_000155,STORE_06,retail_park,CHK_028,12,4,0,13,8,91,1,normal,0,11.375,0.125,0.6153846153846154,131.8413407821229,0.6902235631112392,125,895,2,none,0,0.08673936475052008,18.02,10.81,low,OK,0
TX_000156,STORE_01,city,CHK_041,21,5,1,6,8,64,1,normal,0,8.0,0.125,1.3333333333333333,69.33370535714286,0.9230719701237866,122,896,0,none,0,0.03336645252528492,34.8,20.88,low,OK,0
TX_000157,STORE_04,mall,CHK_032,18,4,0,10,13,162,0,normal,0,12.461538461538462,0.0,1.3,104.49385474860335,1.5503304035414127,113,895,1,none,0,0.10020019425521381,13.79,8.27,low,OK,0
TX_000158,STORE_04,mall,CHK_025,20,3,0,10,13,127,1,normal,0,9.76923076923077,0.07692307692307693,1.3,104.49385474860335,1.2153824768503667,123,895,1,none,0,0.10383716679360111,12.65,7.59,low,OK,0
TX_000159,STORE_04,mall,CHK_021,17,2,0,10,11,108,0,normal,0,9.818181818181818,0.0,1.1,104.49385474860335,1.0335536023609417,110,895,1,none,0,0.13163294391922103,3.91,2.35,low,OK,0
TX_000160,STORE_02,city,CHK_040,18,4,0,7,9,69,0,normal,0,7.666666666666667,0.0,1.2857142857142858,79.71461716937355,0.8655877987018656,105,862,0,none,0,0.10297445933912891,12.92,7.75,low,OK,0
TX_000161,STORE_08,hyper,CHK_052,18,1,0,16,13,125,0,normal,0,9.615384615384615,0.0,0.8125,153.91869918699186,0.812117050496514,113,861,3,none,0,0.10779346447629823,11.4,6.84,low,OK,0
TX_000162,STORE_03,mall,CHK_018,11,4,0,9,9,99,0,normal,0,11.0,0.0,1.0,98.02662037037037,1.0099297479190035,112,864,1,none,0,0.1291482960133753,4.69,2.81,low,OK,0
TX_000163,STORE_07,hyper,CHK_058,16,4,0,15,15,139,0,normal,0,9.266666666666667,0.0,1.0,149.55452436194895,0.9294269136491979,106,862,3,none,0,0.11983383233680961,7.62,4.57,low,OK,0
TX_000164,STORE_05,retail_park,CHK_024,14,4,0,12,14,117,1,normal,0,8.357142857142858,0.07142857142857142,1.1666666666666667,123.53757225433526,0.9470802919708029,92,865,2,none,0,0.08231039552079533,19.41,11.65,low,OK,0
TX_000165,STORE_02,city,CHK_057,19,5,1,7,5,73,0,normal,0,14.6,0.0,0.7142857142857143,79.71461716937355,0.9157668015251622,96,862,0,none,0,0.047332488397150485,30.41,18.25,low,OK,0
TX_000166,STORE_07,hyper,CHK_021,19,1,0,15,14,147,2,normal,0,10.5,0.14285714285714285,0.9333333333333333,149.55452436194895,0.9829191101182165,110,862,3,none,0,0.06568002586555483,24.64,14.78,low,OK,0
TX_000167,STORE_02,city,CHK_046,9,3,0,7,2,41,0,normal,0,20.5,0.0,0.2857142857142857,79.71461716937355,0.5143347789387898,125,862,0,basket_too_small,15,0.06507939482912095,24.83,20.9,low,OK,0
TX_000168,STORE_03,mall,CHK_016,14,4,0,9,8,149,6,many_cancellations,1,18.625,0.75,0.8888888888888888,98.02662037037037,1.5199952771710254,103,864,1,"high_cancellations, very_high_cancel_ratio",65,-0.051961820008351034,61.63,62.98,high,REVIEW,1
TX_000169,STORE_07,hyper,CHK_009,19,1,0,15,16,112,0,normal,0,7.0,0.0,1.0666666666666667,149.55452436194895,0.7488907505662602,126,862,3,none,0,0.11275443153927028,9.84,5.9,low,OK,0
TX_000170,STORE_02,city,CHK_018,10,6,1,7,11,178,2,normal,0,16.181818181818183,0.18181818181818182,1.5714285714285714,79.71461716937355,2.2329656256366968,112,862,0,none,0,-0.025167613035307346,53.21,31.93,low,OK,0
TX_000171,STORE_02,city,CHK_036,19,1,0,7,8,77,0,normal,0,9.625,0.0,1.1428571428571428,79.71461716937355,0.9659458043484588,127,862,0,none,0,0.1044861731618682,12.44,7.46,low,OK,0
TX_000172,STORE_03,mall,CHK_035,10,1,0,9,7,76,1,normal,0,10.857142857142858,0.14285714285714285,0.7777777777777778,98.02662037037037,0.7752996044630734,107,864,1,none,0,0.10053330769295432,13.68,8.21,low,OK,0
TX_000173,STORE_04,mall,CHK_002,21,0,0,10,14,145,1,normal,0,10.357142857142858,0.07142857142857142,1.4,104.49385474860335,1.3876414105771904,104,895,1,none,0,0.053659019197287605,28.42,17.05,low,OK,0
TX_000174,STORE_05,retail_park,CHK_011,13,1,0,12,14,101,1,normal,0,7.214285714285714,0.07142857142857142,1.1666666666666667,123.53757225433526,0.8175650383679581,108,865,2,none,0,0.11396442110057092,9.46,5.68,low,OK,0
TX_000175,STORE_01,city,CHK_057,13,2,0,6,11,102,0,normal,0,9.272727272727273,0.0,1.8333333333333333,69.33370535714286,1.471145952384785,96,896,0,none,0,0.04553348106148286,30.98,18.59,low,OK,0
TX_000176,STORE_03,mall,CHK_017,10,3,0,9,12,107,0,normal,0,8.916666666666666,0.0,1.3333333333333333,98.02662037037037,1.091540232599327,117,864,1,none,0,0.1288134375599671,4.79,2.87,low,OK,0
TX_000177,STORE_08,hyper,CHK_031,8,1,0,16,13,117,0,normal,0,9.0,0.0,0.8125,153.91869918699186,0.760141559264737,118,861,3,none,0,0.09311540652220196,16.02,9.61,low,OK,0
TX_000178,STORE_01,city,CHK_045,19,2,0,6,5,39,1,normal,0,7.8,0.2,0.8333333333333334,69.33370535714286,0.5624969817941825,112,896,0,none,0,0.0625640471893586,25.62,15.37,low,OK,0
TX_000179,STORE_02,city,CHK_003,9,2,0,7,10,101,1,normal,0,10.1,0.1,1.4285714285714286,79.71461716937355,1.2670198212882382,122,862,0,none,0,0.08330074362473222,19.1,11.46,low,OK,0
TX_000180,STORE_04,mall,CHK_043,14,2,0,10,3,40,1,normal,0,13.333333333333334,0.3333333333333333,0.3,104.49385474860335,0.3827976305040525,126,895,1,high_cancel_ratio,15,0.04326211990901008,31.69,25.01,low,OK,0
TX_000181,STORE_03,mall,CHK_021,10,1,0,9,12,120,1,normal,0,10.0,0.08333333333333333,1.3333333333333333,98.02662037037037,1.2241572702048527,110,864,1,none,0,0.1052942514004917,12.19,7.31,low,OK,0
TX_000182,STORE_02,city,CHK_011,14,6,1,7,8,112,1,normal,0,14.0,0.125,1.1428571428571428,79.71461716937355,1.4050120790523037,108,862,0,none,0,0.04825653084025888,30.12,18.07,low,OK,0
TX_000183,STORE_04,mall,CHK_029,17,6,1,10,5,52,0,normal,0,10.4,0.0,0.5,104.49385474860335,0.4976369196552683,118,895,1,none,0,0.06536232997128344,24.74,14.84,low,OK,0
TX_000184,STORE_03,mall,CHK_023,17,3,0,9,7,59,0,normal,0,8.428571428571429,0.0,0.7777777777777778,98.02662037037037,0.601877324517386,125,864,1,none,0,0.12284986966453193,6.67,4.0,low,OK,0
TX_000185,STORE_01,city,CHK_018,13,1,0,6,1,26,0,normal,0,26.0,0.0,0.16666666666666666,69.33370535714286,0.3749979878627883,112,896,0,basket_too_small,15,0.020242878933733,38.93,29.36,low,OK,0
TX_000186,STORE_07,hyper,CHK_008,15,1,0,15,14,19,0,too_fast_for_many_items,1,1.3571428571428572,0.0,0.9333333333333333,149.55452436194895,0.12704396661391915,126,862,3,too_fast,30,0.046250478749234214,30.75,30.45,low,OK,0
TX_000187,STORE_05,retail_park,CHK_054,18,4,0,12,14,128,0,normal,0,9.142857142857142,0.0,1.1666666666666667,123.53757225433526,1.0361220288227588,115,865,2,none,0,0.13548917840830432,2.69,1.61,low,OK,0
TX_000188,STORE_07,hyper,CHK_057,14,0,0,15,22,282,0,normal,0,12.818181818181818,0.0,1.4666666666666666,149.55452436194895,1.8855999255329052,96,862,3,none,0,-0.009122863562687988,48.16,28.9,low,OK,0
TX_000189,STORE_01,city,CHK_013,20,0,0,6,2,34,0,normal,0,17.0,0.0,0.3333333333333333,69.33370535714286,0.49038198412826167,128,896,0,none,0,0.03612082990595733,33.94,20.36,low,OK,0
TX_000190,STORE_06,retail_park,CHK_052,10,2,0,13,10,82,0,normal,0,8.2,0.0,0.7692307692307693,131.8413407821229,0.6219596942321056,113,895,2,none,0,0.1085163828562919,11.17,6.7,low,OK,0
TX_000191,STORE_08,hyper,CHK_037,13,1,0,16,16,125,0,normal,0,7.8125,0.0,1.0,153.91869918699186,0.812117050496514,144,861,3,none,0,0.07402380354668675,22.02,13.21,low,OK,0
TX_000192,STORE_01,city,CHK_007,14,4,0,6,2,41,1,normal,0,20.5,0.5,0.3333333333333333,69.33370535714286,0.5913429808605508,125,896,0,very_high_cancel_ratio,25,0.012536756824777062,41.35,34.81,low,OK,0
TX_000193,STORE_02,city,CHK_060,14,0,0,7,8,95,1,normal,0,11.875,0.125,1.1428571428571428,79.71461716937355,1.1917513170532934,128,862,0,none,0,0.08552769411562544,18.4,11.04,low,OK,0
TX_000194,STORE_08,hyper,CHK_011,19,6,1,16,15,149,0,normal,0,9.933333333333334,0.0,0.9375,153.91869918699186,0.9680435241918446,108,861,3,none,0,0.06917896132738266,23.54,14.12,low,OK,0
TX_000195,STORE_04,mall,CHK_008,17,2,0,10,11,142,1,normal,0,12.909090909090908,0.09090909090909091,1.1,104.49385474860335,1.3589315882893864,126,895,1,none,0,0.10458211292894298,12.41,7.45,low,OK,0
TX_000196,STORE_06,retail_park,CHK_025,14,3,0,13,14,120,1,normal,0,8.571428571428571,0.07142857142857142,1.0769230769230769,131.8413407821229,0.9101849183884473,123,895,2,none,0,0.11660187483390838,8.63,5.18,low,OK,0
TX_000197,STORE_03,mall,CHK_028,21,3,0,9,6,71,0,normal,0,11.833333333333334,0.0,0.6666666666666666,98.02662037037037,0.7242930515378712,125,864,1,none,0,0.10691618094479866,11.68,7.01,low,OK,0
TX_000198,STORE_08,hyper,CHK_021,8,2,0,16,21,167,1,normal,0,7.9523809523809526,0.047619047619047616,1.3125,153.91869918699186,1.0849883794633426,110,861,3,none,0,0.058669390188678616,26.85,16.11,low,OK,0
TX_000199,STORE_07,hyper,CHK_034,18,5,1,15,18,140,1,normal,0,7.777777777777778,0.05555555555555555,1.2,149.55452436194895,0.9361134382078253,122,862,3,none,0,0.07736727888893291,20.97,12.58,low,OK,0
TX_000200,STORE_08,hyper,CHK_004,8,6,1,16,24,38,5,night_abnormal,1,1.5833333333333333,0.20833333333333334,1.5,153.91869918699186,0.24688358335094024,98,861,3,"high_cancellations, too_fast, edge_hour_fast_pattern",90,-0.09268833644552865,74.44,80.66,critical,BLOCK,1
TX_000201,STORE_05,retail_park,CHK_005,21,2,0,12,21,47,3,night_abnormal,1,2.238095238095238,0.14285714285714285,1.75,123.53757225433526,0.3804510574583567,104,865,2,"moderate_cancellations, too_fast, edge_hour_fast_pattern",70,-0.024676546211050088,53.05,59.83,medium,MONITOR,1
TX_000202,STORE_08,hyper,CHK_053,21,2,0,16,18,170,0,normal,0,9.444444444444445,0.0,1.125,153.91869918699186,1.104479188675259,125,861,3,none,0,0.0902630995970467,16.91,10.15,low,OK,0
TX_000203,STORE_02,city,CHK_030,11,3,0,7,9,63,1,normal,0,7.0,0.1111111111111111,1.2857142857142858,79.71461716937355,0.7903192944669208,103,862,0,none,0,0.07793962737353621,20.79,12.47,low,OK,0
TX_000204,STORE_08,hyper,CHK_053,16,2,0,16,8,93,0,normal,0,11.625,0.0,0.5,153.91869918699186,0.6042150855694064,125,861,3,none,0,0.07638720207191924,21.28,12.77,low,OK,0
TX_000205,STORE_06,retail_park,CHK_059,18,4,0,13,18,63,0,normal,0,3.5,0.0,1.3846153846153846,131.8413407821229,0.47784708215393484,133,895,2,none,0,0.0531049450968169,28.6,17.16,low,OK,0
TX_000206,STORE_08,hyper,CHK_048,11,5,1,16,19,203,1,normal,0,10.68421052631579,0.05263157894736842,1.1875,153.91869918699186,1.3188780900063386,119,861,3,none,0,0.05291876333467932,28.66,17.2,low,OK,0
TX_000207,STORE_05,retail_park,CHK_028,14,4,0,12,9,81,0,normal,0,9.0,0.0,0.75,123.53757225433526,0.655670971364402,125,865,2,none,0,0.12678770317333687,5.43,3.26,low,OK,0
TX_000208,STORE_02,city,CHK_003,16,3,0,7,7,53,0,normal,0,7.571428571428571,0.0,1.0,79.71461716937355,0.6648717874086795,122,862,0,none,0,0.11165863380900509,10.19,6.11,low,OK,0
TX_000209,STORE_04,mall,CHK_021,10,0,0,10,12,122,2,normal,0,10.166666666666666,0.16666666666666666,1.2,104.49385474860335,1.1675327730373601,110,895,1,none,0,0.07430488004829044,21.93,13.16,low,OK,0
TX_000210,STORE_08,hyper,CHK_053,20,4,0,16,14,143,0,normal,0,10.214285714285714,0.0,0.875,153.91869918699186,0.929061905768012,125,861,3,none,0,0.09968384373135453,13.95,8.37,low,OK,0
TX_000211,STORE_03,mall,CHK_060,14,6,1,9,11,96,0,normal,0,8.727272727272727,0.0,1.2222222222222223,98.02662037037037,0.9793258161638823,128,864,1,none,0,0.0965017058835379,14.95,8.97,low,OK,0
TX_000212,STORE_04,mall,CHK_003,12,6,1,10,7,84,1,normal,0,12.0,0.14285714285714285,0.7,104.49385474860335,0.8038750240585103,122,895,1,none,0,0.06888370113121384,23.64,14.18,low,OK,0
TX_000213,STORE_01,city,CHK_055,20,3,0,6,5,56,0,normal,0,11.2,0.0,0.8333333333333334,69.33370535714286,0.8076879738583133,98,896,0,none,0,0.07162599730849206,22.77,13.66,low,OK,0
TX_000214,STORE_03,mall,CHK_019,19,1,0,9,11,83,0,normal,0,7.545454545454546,0.0,1.2222222222222223,98.02662037037037,0.8467087785583565,106,864,1,none,0,0.11861351578488016,8.0,4.8,low,OK,0
TX_000215,STORE_02,city,CHK_043,15,5,1,7,10,113,1,normal,0,11.3,0.1,1.4285714285714286,79.71461716937355,1.4175568297581278,126,862,0,none,0,0.06589339545229295,24.58,14.75,low,OK,0
TX_000216,STORE_03,mall,CHK_033,13,3,0,9,9,118,1,normal,0,13.11111111111111,0.1111111111111111,1.0,98.02662037037037,1.203754649034772,102,864,1,none,0,0.1019590172888441,13.24,7.94,low,OK,0
TX_000217,STORE_07,hyper,CHK_024,11,2,0,15,15,177,0,normal,0,11.8,0.0,1.0,149.55452436194895,1.1835148468770362,92,862,3,none,0,0.07463693121987325,21.83,13.1,low,OK,0
TX_000218,STORE_06,retail_park,CHK_027,10,6,1,13,19,158,0,normal,0,8.31578947368421,0.0,1.4615384615384615,131.8413407821229,1.198410142544789,114,895,2,none,0,0.06272135941227897,25.57,15.34,low,OK,0
TX_000219,STORE_03,mall,CHK_059,19,1,0,9,16,42,1,too_fast_for_many_items,1,2.625,0.0625,1.7777777777777777,98.02662037037037,0.4284550445716985,133,864,1,none,0,0.03039800431314199,35.74,21.44,low,OK,0
TX_000220,STORE_01,city,CHK_009,10,1,0,6,6,75,0,normal,0,12.5,0.0,1.0,69.33370535714286,1.0817249649888125,126,896,0,none,0,0.0927462675105612,16.13,9.68,low,OK,0
TX_000221,STORE_05,retail_park,CHK_031,19,6,1,12,9,120,0,normal,0,13.333333333333334,0.0,0.75,123.53757225433526,0.9713644020213363,118,865,2,none,0,0.08760633536278589,17.75,10.65,low,OK,0
TX_000222,STORE_05,retail_park,CHK_029,11,2,0,12,14,132,1,normal,0,9.428571428571429,0.07142857142857142,1.1666666666666667,123.53757225433526,1.0685008422234699,118,865,2,none,0,0.121897993369948,6.97,4.18,low,OK,0
TX_000223,STORE_04,mall,CHK_037,12,1,0,10,7,87,0,normal,0,12.428571428571429,0.0,0.7,104.49385474860335,0.8325848463463142,144,895,1,none,0,0.08372967922333308,18.97,11.38,low,OK,0
TX_000224,STORE_06,retail_park,CHK_055,10,5,1,13,11,93,0,normal,0,8.454545454545455,0.0,0.8461538461538461,131.8413407821229,0.7053933117510467,98,895,2,none,0,0.06272541837927031,25.57,15.34,low,OK,0
TX_000225,STORE_08,hyper,CHK_002,15,6,1,16,8,67,0,normal,0,8.375,0.0,0.5,153.91869918699186,0.4352947390661315,104,861,3,none,0,0.01923042952142584,39.25,23.55,low,OK,0
TX_000226,STORE_04,mall,CHK_059,8,5,1,10,16,150,0,normal,0,9.375,0.0,1.6,104.49385474860335,1.435491114390197,133,895,1,none,0,0.03914938502742693,32.98,19.79,low,OK,0
TX_000227,STORE_05,retail_park,CHK_002,14,3,0,12,11,100,1,normal,0,9.090909090909092,0.09090909090909091,0.9166666666666666,123.53757225433526,0.8094703350177803,104,865,2,none,0,0.11924955936502402,7.8,4.68,low,OK,0
TX_000228,STORE_08,hyper,CHK_055,13,3,0,16,24,216,0,normal,0,9.0,0.0,1.5,153.91869918699186,1.403338263257976,98,861,3,none,0,0.02998212195283867,35.87,21.52,low,OK,0
TX_000229,STORE_06,retail_park,CHK_047,17,6,1,13,11,124,1,normal,0,11.272727272727273,0.09090909090909091,0.8461538461538461,131.8413407821229,0.9405244156680622,140,895,2,none,0,0.05131963009791091,29.16,17.5,low,OK,0
TX_000230,STORE_08,hyper,CHK_030,14,3,0,16,11,110,0,normal,0,10.0,0.0,0.6875,153.91869918699186,0.7146630044369322,103,861,3,none,0,0.08960194947792915,17.12,10.27,low,OK,0
TX_000231,STORE_02,city,CHK_007,18,1,0,7,6,93,1,normal,0,15.5,0.16666666666666666,0.8571428571428571,79.71461716937355,1.166661815641645,125,862,0,none,0,0.08183525648771545,19.56,11.74,low,OK,0
