transaction_id,store_id,checkout_id,nb_items,transaction_duration_sec,nb_cancellations,is_synthetic_fraud,sec_per_item,cancel_ratio,checkout_tx_count,store_tx_count,anomaly_flag,anomaly_score_raw,risk_score
TX_004753,STORE_05,CHK_010,10,77,4,0,7.7,0.4,90,469,0,0.03601004147497422,47.85
TX_002467,STORE_08,CHK_039,4,142,4,1,35.5,1.0,103,509,0,0.03616061246301239,47.82
TX_003008,STORE_03,CHK_044,1,83,0,0,83.0,0.0,125,535,0,0.036133281223316716,47.82
TX_001750,STORE_06,CHK_035,1,110,1,0,110.0,1.0,114,489,0,0.036313755939976766,47.78
TX_000350,STORE_06,CHK_008,2,51,2,0,25.5,1.0,85,489,0,0.036989846291212825,47.61
TX_002201,STORE_03,CHK_025,2,93,1,0,46.5,0.5,80,535,0,0.03838658969821673,47.28
TX_004374,STORE_02,CHK_023,1,128,1,0,128.0,1.0,98,490,0,0.03906355355063795,47.11
TX_000298,STORE_02,CHK_047,1,124,1,0,124.0,1.0,95,490,0,0.03930495115269228,47.05
TX_002839,STORE_07,CHK_032,1,119,1,0,119.0,1.0,111,492,0,0.039429634861736784,47.02
TX_002517,STORE_07,CHK_017,7,179,4,1,25.571428571428573,0.5714285714285714,107,492,0,0.04047141528675724,46.77
TX_000174,STORE_07,CHK_010,1,103,1,0,103.0,1.0,90,492,0,0.040565801320535666,46.75
TX_002574,STORE_09,CHK_032,8,142,4,1,17.75,0.5,111,524,0,0.041974409440416305,46.4
TX_000336,STORE_10,CHK_023,36,97,3,1,2.6944444444444446,0.08333333333333333,98,505,0,0.04222422511871071,46.34
TX_004566,STORE_06,CHK_035,1,88,1,0,88.0,1.0,114,489,0,0.04255108216224279,46.26
TX_004063,STORE_04,CHK_011,1,48,1,0,48.0,1.0,111,478,0,0.04257712276258385,46.26
TX_003088,STORE_05,CHK_044,3,147,0,0,49.0,0.0,125,469,0,0.042924070721726326,46.17
TX_001845,STORE_08,CHK_001,1,95,1,0,95.0,1.0,116,509,0,0.04298784388862731,46.16
TX_000504,STORE_09,CHK_041,1,151,0,0,151.0,0.0,105,524,0,0.043303285782584466,46.08
TX_001027,STORE_05,CHK_012,6,133,3,0,22.166666666666668,0.5,87,469,0,0.04393641588459618,45.93
TX_000449,STORE_09,CHK_006,1,45,1,0,45.0,1.0,102,524,0,0.04428820790589094,45.84
TX_004359,STORE_09,CHK_036,8,149,4,1,18.625,0.5,109,524,0,0.04434703897168124,45.83
TX_003655,STORE_10,CHK_044,6,103,3,0,17.166666666666668,0.5,125,505,0,0.04433787539162248,45.83
TX_003578,STORE_07,CHK_008,1,28,1,0,28.0,1.0,85,492,0,0.04449830102382235,45.79
TX_004961,STORE_09,CHK_050,1,44,1,0,44.0,1.0,102,524,0,0.04456321912677985,45.77
TX_000180,STORE_07,CHK_048,1,98,1,0,98.0,1.0,113,492,0,0.04467260382008553,45.75
TX_003363,STORE_10,CHK_049,1,120,1,0,120.0,1.0,91,505,0,0.044869626680749786,45.7
TX_000621,STORE_04,CHK_036,1,46,1,0,46.0,1.0,109,478,0,0.04498429536531767,45.67
TX_000237,STORE_10,CHK_044,1,111,0,0,111.0,0.0,125,505,0,0.045247742265145496,45.61
TX_003636,STORE_01,CHK_046,4,95,4,1,23.75,1.0,104,509,0,0.045415685799626626,45.57
TX_000620,STORE_05,CHK_021,4,80,3,0,20.0,0.75,101,469,0,0.04544949250233654,45.56
TX_001477,STORE_09,CHK_018,2,96,2,0,48.0,1.0,97,524,0,0.04593264782342621,45.44
TX_000124,STORE_04,CHK_045,1,33,1,0,33.0,1.0,91,478,0,0.04614294179166567,45.39
TX_001760,STORE_03,CHK_003,26,24,0,1,0.9230769230769231,0.0,97,535,0,0.0461724636798263,45.38
TX_000866,STORE_06,CHK_015,1,120,1,0,120.0,1.0,104,489,0,0.04680887411937462,45.23
TX_001082,STORE_01,CHK_015,7,102,5,1,14.571428571428571,0.7142857142857143,104,509,0,0.047088357736349895,45.16
TX_002262,STORE_01,CHK_033,29,98,2,1,3.3793103448275863,0.06896551724137931,121,509,0,0.047224744584701495,45.13
TX_004793,STORE_05,CHK_001,3,97,2,0,32.333333333333336,0.6666666666666666,116,469,0,0.04738735588561227,45.09
TX_000185,STORE_04,CHK_001,3,140,2,0,46.666666666666664,0.6666666666666666,116,478,0,0.04768486056320409,45.02
TX_003639,STORE_03,CHK_033,5,178,1,0,35.6,0.2,121,535,0,0.04770956302096452,45.01
TX_003177,STORE_07,CHK_022,1,119,1,0,119.0,1.0,106,492,0,0.048387635588573175,44.85
TX_003622,STORE_04,CHK_041,2,112,2,0,56.0,1.0,105,478,0,0.0484465995143335,44.83
TX_003247,STORE_06,CHK_011,1,92,1,0,92.0,1.0,111,489,0,0.04862250333218232,44.79
TX_004146,STORE_03,CHK_044,13,24,0,0,1.8461538461538463,0.0,125,535,0,0.0487308037147367,44.76
TX_002567,STORE_04,CHK_029,7,73,4,0,10.428571428571429,0.5714285714285714,90,478,0,0.04902478788439768,44.69
TX_000524,STORE_07,CHK_001,1,43,1,0,43.0,1.0,116,492,0,0.04938597955051882,44.6
TX_001630,STORE_01,CHK_005,24,18,1,1,0.75,0.041666666666666664,84,509,0,0.049479572788307946,44.58
TX_003856,STORE_05,CHK_044,6,174,0,0,29.0,0.0,125,469,0,0.04975118830648928,44.51
TX_003352,STORE_03,CHK_047,1,131,0,0,131.0,0.0,95,535,0,0.049773745815199,44.51
TX_000039,STORE_01,CHK_034,1,88,1,0,88.0,1.0,89,509,0,0.050350145507758404,44.37
TX_001341,STORE_10,CHK_027,1,50,1,0,50.0,1.0,86,505,0,0.05087673331998599,44.24
TX_003261,STORE_04,CHK_025,1,80,0,0,80.0,0.0,80,478,0,0.050866896314123,44.24
TX_003848,STORE_05,CHK_024,1,115,0,0,115.0,0.0,92,469,0,0.051375850878683904,44.12
TX_000811,STORE_09,CHK_039,2,104,2,0,52.0,1.0,103,524,0,0.05148888505597804,44.09
TX_003368,STORE_10,CHK_036,1,108,1,0,108.0,1.0,109,505,0,0.05156804556302652,44.07
TX_003426,STORE_04,CHK_025,9,70,3,0,7.777777777777778,0.3333333333333333,80,478,0,0.05166988227500391,44.05
TX_001377,STORE_02,CHK_010,1,15,1,0,15.0,1.0,90,490,0,0.05175668990630622,44.03
TX_004849,STORE_07,CHK_046,1,117,1,0,117.0,1.0,104,492,0,0.05232964316787625,43.89
TX_000424,STORE_08,CHK_013,1,108,1,0,108.0,1.0,110,509,0,0.05259222922673057,43.82
TX_000191,STORE_09,CHK_017,4,71,3,0,17.75,0.75,107,524,0,0.0532000704872011,43.68
TX_004191,STORE_05,CHK_023,2,180,0,0,90.0,0.0,98,469,0,0.05344784269646097,43.62
TX_000137,STORE_04,CHK_007,9,40,4,1,4.444444444444445,0.4444444444444444,95,478,0,0.053840045650213164,43.52
TX_002856,STORE_04,CHK_048,6,31,3,0,5.166666666666667,0.5,113,478,0,0.0540333485440907,43.47
TX_003068,STORE_03,CHK_044,4,17,0,0,4.25,0.0,125,535,0,0.0542821553705608,43.41
TX_001073,STORE_08,CHK_003,5,67,4,0,13.4,0.8,97,509,0,0.05440199789549771,43.38
TX_001693,STORE_10,CHK_049,1,18,1,0,18.0,1.0,91,505,0,0.054573687570399265,43.34
TX_004687,STORE_02,CHK_044,1,106,0,0,106.0,0.0,125,490,0,0.05479801083826252,43.29
TX_002271,STORE_05,CHK_044,10,66,2,0,6.6,0.2,125,469,0,0.055083349068639875,43.22
TX_000360,STORE_04,CHK_033,1,97,0,0,97.0,0.0,121,478,0,0.05532775604065998,43.16
TX_003965,STORE_10,CHK_044,1,98,0,0,98.0,0.0,125,505,0,0.05537943904419973,43.15
TX_003777,STORE_07,CHK_035,1,75,1,0,75.0,1.0,114,492,0,0.05564199916720258,43.08
TX_001389,STORE_05,CHK_044,4,130,1,0,32.5,0.25,125,469,0,0.05605677822558053,42.98
TX_001412,STORE_02,CHK_008,10,17,3,0,1.7,0.3,85,490,0,0.056463188688706034,42.88
TX_002002,STORE_01,CHK_038,1,90,1,0,90.0,1.0,92,509,0,0.056508784688636626,42.87
TX_003843,STORE_05,CHK_032,4,143,2,0,35.75,0.5,111,469,0,0.05666558246474074,42.83
TX_003065,STORE_10,CHK_002,1,112,1,0,112.0,1.0,105,505,0,0.05734741131739818,42.67
TX_000874,STORE_05,CHK_011,1,115,0,0,115.0,0.0,111,469,0,0.05811627554539234,42.48
TX_004134,STORE_09,CHK_043,4,74,3,0,18.5,0.75,98,524,0,0.05879526920526024,42.32
TX_000614,STORE_05,CHK_001,1,97,0,0,97.0,0.0,116,469,0,0.05890533629364736,42.29
TX_001504,STORE_06,CHK_040,10,126,4,1,12.6,0.4,114,489,0,0.05899951124393221,42.27
TX_002204,STORE_08,CHK_031,1,70,1,0,70.0,1.0,113,509,0,0.05923178160723641,42.21
TX_003858,STORE_03,CHK_030,1,105,0,0,105.0,0.0,84,535,0,0.059303676819993156,42.19
TX_004385,STORE_09,CHK_029,1,125,0,0,125.0,0.0,90,524,0,0.05988076615126103,42.05
TX_000809,STORE_06,CHK_014,1,88,1,0,88.0,1.0,103,489,0,0.0600297103809081,42.02
TX_001858,STORE_10,CHK_024,1,82,1,0,82.0,1.0,92,505,0,0.06010654532231052,42.0
TX_003772,STORE_03,CHK_007,25,35,0,1,1.4,0.0,95,535,0,0.060338481271118294,41.94
TX_000250,STORE_07,CHK_043,1,89,1,0,89.0,1.0,98,492,0,0.06052133156005968,41.9
TX_004033,STORE_01,CHK_028,1,150,0,0,150.0,0.0,102,509,0,0.06095912274349158,41.79
TX_001042,STORE_08,CHK_048,11,15,3,0,1.3636363636363635,0.2727272727272727,113,509,0,0.06123192049789683,41.73
TX_001235,STORE_03,CHK_031,4,141,2,0,35.25,0.5,113,535,0,0.061408745079421734,41.68
TX_000858,STORE_10,CHK_028,1,99,1,0,99.0,1.0,102,505,0,0.06164031129860015,41.63
TX_004976,STORE_05,CHK_044,4,122,1,0,30.5,0.25,125,469,0,0.0617457033419746,41.6
TX_000416,STORE_02,CHK_029,1,133,0,0,133.0,0.0,90,490,0,0.06213303297286166,41.51
TX_001455,STORE_06,CHK_045,1,36,1,0,36.0,1.0,91,489,0,0.06240164143793159,41.44
TX_003977,STORE_02,CHK_050,1,89,1,0,89.0,1.0,102,490,0,0.06247821733249315,41.42
TX_003118,STORE_08,CHK_038,1,62,1,0,62.0,1.0,92,509,0,0.06293094467397864,41.31
TX_004141,STORE_01,CHK_039,1,15,1,0,15.0,1.0,103,509,0,0.0629230126109277,41.31
TX_003143,STORE_01,CHK_011,1,72,1,0,72.0,1.0,111,509,0,0.06302097354139002,41.29
TX_001493,STORE_05,CHK_025,3,114,1,0,38.0,0.3333333333333333,80,469,0,0.06334422584163169,41.21
TX_004140,STORE_09,CHK_020,1,128,0,0,128.0,0.0,94,524,0,0.06345076647058834,41.19
TX_002359,STORE_01,CHK_037,1,145,0,0,145.0,0.0,99,509,0,0.06342334938274541,41.19
TX_004965,STORE_10,CHK_032,1,74,1,0,74.0,1.0,111,505,0,0.06346305257822782,41.18
TX_000165,STORE_08,CHK_015,1,103,1,0,103.0,1.0,104,509,0,0.06419686477164466,41.0
TX_003988,STORE_05,CHK_037,1,116,0,0,116.0,0.0,99,469,0,0.06435522630900448,40.97
TX_001277,STORE_01,CHK_037,1,109,1,0,109.0,1.0,99,509,0,0.06438716490096585,40.96
TX_003704,STORE_03,CHK_016,4,26,2,0,6.5,0.5,104,535,0,0.06454227835996129,40.92
TX_002299,STORE_05,CHK_035,9,172,2,0,19.11111111111111,0.2222222222222222,114,469,0,0.06512880910258712,40.78
TX_004143,STORE_05,CHK_044,16,103,1,0,6.4375,0.0625,125,469,0,0.06551339274626322,40.68
TX_003355,STORE_06,CHK_046,1,63,1,0,63.0,1.0,104,489,0,0.06567365878078457,40.65
TX_004068,STORE_05,CHK_049,21,29,0,1,1.380952380952381,0.0,91,469,0,0.0659633935790177,40.58
TX_002865,STORE_09,CHK_018,1,130,0,0,130.0,0.0,97,524,0,0.06609428927827965,40.54
TX_000761,STORE_06,CHK_021,1,62,1,0,62.0,1.0,101,489,0,0.0662676933917653,40.5
TX_003730,STORE_03,CHK_038,6,126,3,0,21.0,0.5,92,535,0,0.06635358918990486,40.48
TX_000941,STORE_07,CHK_044,2,146,0,0,73.0,0.0,125,492,0,0.06639916192153816,40.47
TX_001869,STORE_05,CHK_025,9,61,2,0,6.777777777777778,0.2222222222222222,80,469,0,0.0664232700527726,40.46
TX_000842,STORE_05,CHK_046,14,15,2,0,1.0714285714285714,0.14285714285714285,104,469,0,0.06646913851563152,40.45
TX_000514,STORE_04,CHK_028,28,26,0,1,0.9285714285714286,0.0,102,478,0,0.06654539719157326,40.43
TX_004777,STORE_04,CHK_014,1,126,0,0,126.0,0.0,103,478,0,0.06662767663729374,40.41
TX_000797,STORE_07,CHK_042,1,37,1,0,37.0,1.0,95,492,0,0.06734542217255135,40.24
TX_000886,STORE_01,CHK_024,2,67,2,0,33.5,1.0,92,509,0,0.06746124634529826,40.21
TX_004133,STORE_07,CHK_041,1,40,1,0,40.0,1.0,105,492,0,0.06759187219580953,40.18
TX_002727,STORE_05,CHK_021,2,136,1,0,68.0,0.5,101,469,0,0.0676118105507969,40.18
TX_001164,STORE_03,CHK_008,4,162,1,0,40.5,0.25,85,535,0,0.06791381515487416,40.1
TX_001169,STORE_03,CHK_045,1,113,0,0,113.0,0.0,91,535,0,0.06796750005400343,40.09
TX_001843,STORE_05,CHK_019,15,34,2,1,2.2666666666666666,0.13333333333333333,90,469,0,0.06797530251022332,40.09
TX_004850,STORE_06,CHK_039,1,41,1,0,41.0,1.0,103,489,0,0.06842314363645385,39.98
TX_003720,STORE_05,CHK_017,1,109,0,0,109.0,0.0,107,469,0,0.06861047517934837,39.93
TX_003599,STORE_05,CHK_027,1,79,0,0,79.0,0.0,86,469,0,0.06883227273279713,39.88
TX_000202,STORE_04,CHK_034,3,114,2,0,38.0,0.6666666666666666,89,478,0,0.06904721955436488,39.83
TX_000768,STORE_03,CHK_013,7,138,3,0,19.714285714285715,0.42857142857142855,110,535,0,0.06910999044429456,39.81
TX_004731,STORE_07,CHK_020,2,92,2,0,46.0,1.0,94,492,0,0.06971677826511069,39.66
TX_003928,STORE_05,CHK_002,1,110,0,0,110.0,0.0,105,469,0,0.06981118395452424,39.64
TX_003332,STORE_07,CHK_046,1,57,1,0,57.0,1.0,104,492,0,0.07005248478103043,39.58
TX_004530,STORE_03,CHK_044,8,41,1,0,5.125,0.125,125,535,0,0.07017881842783746,39.55
TX_003567,STORE_02,CHK_004,1,135,0,0,135.0,0.0,95,490,0,0.07033131870434306,39.51
TX_004952,STORE_01,CHK_008,2,141,1,0,70.5,0.5,85,509,0,0.07048126198238203,39.48
TX_002588,STORE_10,CHK_039,1,84,1,0,84.0,1.0,103,505,0,0.07069174574237269,39.43
TX_000946,STORE_08,CHK_028,23,16,2,1,0.6956521739130435,0.08695652173913043,102,509,0,0.07082722974312905,39.39
TX_001621,STORE_08,CHK_024,13,140,4,1,10.76923076923077,0.3076923076923077,92,509,0,0.07084287394287325,39.39
TX_002946,STORE_06,CHK_007,1,133,0,0,133.0,0.0,95,489,0,0.0710109098410594,39.35
TX_001645,STORE_05,CHK_006,8,49,3,0,6.125,0.375,102,469,0,0.07112682208840493,39.32
TX_001644,STORE_10,CHK_021,1,33,1,0,33.0,1.0,101,505,0,0.07137959107379344,39.26
TX_004694,STORE_01,CHK_023,2,173,1,0,86.5,0.5,98,509,0,0.07145421052324874,39.24
TX_002802,STORE_02,CHK_042,1,52,1,0,52.0,1.0,95,490,0,0.07149848840465334,39.23
TX_001123,STORE_03,CHK_017,7,140,3,0,20.0,0.42857142857142855,107,535,0,0.0719175412736549,39.13
TX_004735,STORE_03,CHK_028,3,116,2,0,38.666666666666664,0.6666666666666666,102,535,0,0.0719445804980322,39.12
TX_002518,STORE_03,CHK_010,1,105,0,0,105.0,0.0,90,535,0,0.07222340325715126,39.05
TX_003482,STORE_05,CHK_014,3,59,2,0,19.666666666666668,0.6666666666666666,103,469,0,0.07231282233315361,39.03
TX_002723,STORE_05,CHK_001,2,140,0,0,70.0,0.0,116,469,0,0.07237751073355514,39.02
TX_004313,STORE_05,CHK_045,1,92,0,0,92.0,0.0,91,469,0,0.07237137250227177,39.02
TX_004751,STORE_10,CHK_022,1,134,0,0,134.0,0.0,106,505,0,0.07239014369666974,39.01
TX_001357,STORE_07,CHK_046,1,69,1,0,69.0,1.0,104,492,0,0.07256183590046827,38.97
TX_000881,STORE_09,CHK_033,13,23,1,0,1.7692307692307692,0.07692307692307693,121,524,0,0.07260503429230736,38.96
TX_004995,STORE_09,CHK_031,4,143,2,0,35.75,0.5,113,524,0,0.07262628093597467,38.96
TX_002773,STORE_10,CHK_018,1,56,1,0,56.0,1.0,97,505,0,0.07285355875213584,38.9
TX_002289,STORE_05,CHK_044,9,149,0,0,16.555555555555557,0.0,125,469,0,0.07315479277895909,38.83
TX_002643,STORE_06,CHK_001,3,42,2,0,14.0,0.6666666666666666,116,489,0,0.07320423908250662,38.82
TX_002793,STORE_03,CHK_033,6,77,2,0,12.833333333333334,0.3333333333333333,121,535,0,0.07354796450954848,38.73
TX_001569,STORE_01,CHK_033,4,48,2,0,12.0,0.5,121,509,0,0.07377957488890652,38.68
TX_000297,STORE_09,CHK_044,3,60,1,0,20.0,0.3333333333333333,125,524,0,0.07379501976943192,38.67
TX_003167,STORE_04,CHK_039,23,16,1,1,0.6956521739130435,0.043478260869565216,103,478,0,0.07428400040480365,38.55
TX_003276,STORE_02,CHK_034,21,29,2,1,1.380952380952381,0.09523809523809523,89,490,0,0.07449050852963168,38.5
TX_003246,STORE_10,CHK_006,7,122,4,1,17.428571428571427,0.5714285714285714,102,505,0,0.07492207611440072,38.4
TX_000214,STORE_04,CHK_025,7,55,2,0,7.857142857142857,0.2857142857142857,80,478,0,0.07546370962719584,38.27
TX_002293,STORE_05,CHK_040,10,161,2,0,16.1,0.2,114,469,0,0.07548974350552728,38.26
TX_000740,STORE_01,CHK_021,28,16,0,1,0.5714285714285714,0.0,101,509,0,0.07581184486358894,38.18
TX_004946,STORE_03,CHK_038,9,218,1,0,24.22222222222222,0.1111111111111111,92,535,0,0.07616877701415947,38.1
TX_004261,STORE_03,CHK_042,8,52,3,0,6.5,0.375,95,535,0,0.07617603344771495,38.09
TX_001222,STORE_03,CHK_003,7,58,3,0,8.285714285714286,0.42857142857142855,97,535,0,0.07621565818336029,38.08
TX_001572,STORE_04,CHK_040,6,104,3,0,17.333333333333332,0.5,114,478,0,0.07632013654081093,38.06
TX_000633,STORE_05,CHK_044,11,35,0,0,3.1818181818181817,0.0,125,469,0,0.07630807058811961,38.06
TX_000399,STORE_05,CHK_005,3,29,1,0,9.666666666666666,0.3333333333333333,84,469,0,0.07640306501575467,38.04
TX_001734,STORE_03,CHK_014,1,114,0,0,114.0,0.0,103,535,0,0.07641718272879217,38.04
TX_004540,STORE_03,CHK_045,1,96,0,0,96.0,0.0,91,535,0,0.07687898386728265,37.92
TX_002573,STORE_05,CHK_036,8,106,3,0,13.25,0.375,109,469,0,0.07705389715891675,37.88
TX_002998,STORE_06,CHK_033,4,57,2,0,14.25,0.5,121,489,0,0.07707271658438197,37.88
TX_004996,STORE_03,CHK_001,14,16,0,1,1.1428571428571428,0.0,116,535,0,0.07719584333145213,37.85
TX_003796,STORE_01,CHK_044,5,79,2,0,15.8,0.4,125,509,0,0.0776024078353501,37.75
TX_000057,STORE_07,CHK_012,1,120,0,0,120.0,0.0,87,492,0,0.0778566142267646,37.69
TX_001178,STORE_10,CHK_050,1,133,0,0,133.0,0.0,102,505,0,0.07790988725198789,37.67
TX_004414,STORE_10,CHK_002,1,130,0,0,130.0,0.0,105,505,0,0.07801878683798424,37.65
TX_002493,STORE_05,CHK_040,2,72,1,0,36.0,0.5,114,469,0,0.07814414712648232,37.62
TX_003514,STORE_03,CHK_013,14,94,3,0,6.714285714285714,0.21428571428571427,110,535,0,0.07817614663633443,37.61
TX_003225,STORE_09,CHK_050,8,166,3,0,20.75,0.375,102,524,0,0.07815549533374488,37.61
TX_004419,STORE_01,CHK_018,7,96,4,0,13.714285714285714,0.5714285714285714,97,509,0,0.07824281503111463,37.59
TX_004985,STORE_03,CHK_005,1,17,0,0,17.0,0.0,84,535,0,0.0785970441293341,37.51
TX_001398,STORE_05,CHK_008,6,120,2,0,20.0,0.3333333333333333,85,469,0,0.07878062657729346,37.46
TX_002214,STORE_10,CHK_033,9,97,3,0,10.777777777777779,0.3333333333333333,121,505,0,0.0789899999440754,37.41
TX_001961,STORE_03,CHK_049,2,37,1,0,18.5,0.5,91,535,0,0.0790791896364319,37.39
TX_003532,STORE_09,CHK_010,6,91,3,0,15.166666666666666,0.5,90,524,0,0.07924428021364982,37.35
TX_001939,STORE_03,CHK_029,2,147,0,0,73.5,0.0,90,535,0,0.08002525245339753,37.16
TX_000375,STORE_05,CHK_036,2,150,0,0,75.0,0.0,109,469,0,0.08010349370992842,37.14
TX_001976,STORE_05,CHK_030,6,15,1,0,2.5,0.16666666666666666,84,469,0,0.08043049483394027,37.06
TX_000702,STORE_03,CHK_033,18,120,0,0,6.666666666666667,0.0,121,535,0,0.08105021553110348,36.91
TX_002734,STORE_09,CHK_006,22,15,0,1,0.6818181818181818,0.0,102,524,0,0.08105136192481721,36.91
TX_001258,STORE_05,CHK_012,2,128,0,0,64.0,0.0,87,469,0,0.08119692656832123,36.87
TX_003569,STORE_01,CHK_031,27,37,0,1,1.3703703703703705,0.0,113,509,0,0.0813302411945428,36.84
TX_001085,STORE_07,CHK_041,1,132,0,0,132.0,0.0,105,492,0,0.08155244857289756,36.79
TX_000612,STORE_04,CHK_027,4,92,2,0,23.0,0.5,86,478,0,0.08173301625652785,36.74
TX_004342,STORE_03,CHK_001,2,138,0,0,69.0,0.0,116,535,0,0.08176503552736325,36.74
TX_000943,STORE_02,CHK_019,2,146,1,0,73.0,0.5,90,490,0,0.0819199929046377,36.7
TX_002184,STORE_03,CHK_044,13,77,1,0,5.923076923076923,0.07692307692307693,125,535,0,0.08232322162377681,36.6
TX_001112,STORE_05,CHK_046,1,102,0,0,102.0,0.0,104,469,0,0.0823215251179904,36.6
TX_001201,STORE_04,CHK_021,16,19,2,1,1.1875,0.125,101,478,0,0.08251623027828303,36.55
TX_002731,STORE_08,CHK_044,1,33,0,0,33.0,0.0,125,509,0,0.08254283433405041,36.55
TX_000396,STORE_10,CHK_005,19,30,1,0,1.5789473684210527,0.05263157894736842,84,505,0,0.08253642170627418,36.55
TX_001678,STORE_09,CHK_044,4,58,1,0,14.5,0.25,125,524,0,0.08260349382684018,36.53
TX_001616,STORE_04,CHK_030,5,118,2,0,23.6,0.4,84,478,0,0.08263923398744488,36.52
TX_000731,STORE_03,CHK_030,16,140,1,0,8.75,0.0625,84,535,0,0.08282188044495908,36.48
TX_003916,STORE_03,CHK_025,9,41,1,0,4.555555555555555,0.1111111111111111,80,535,0,0.08289949206340663,36.46
TX_002880,STORE_06,CHK_023,4,92,3,0,23.0,0.75,98,489,0,0.0832982646042516,36.36
TX_002761,STORE_03,CHK_011,1,89,0,0,89.0,0.0,111,535,0,0.08348832230505898,36.32
TX_000711,STORE_02,CHK_024,2,152,1,0,76.0,0.5,92,490,0,0.08384422198690522,36.23
TX_004255,STORE_04,CHK_044,11,104,2,0,9.454545454545455,0.18181818181818182,125,478,0,0.08424025277003222,36.14
TX_003448,STORE_04,CHK_021,5,93,3,0,18.6,0.6,101,478,0,0.08453250101358967,36.06
TX_001986,STORE_05,CHK_035,1,66,0,0,66.0,0.0,114,469,0,0.08458660360616976,36.05
TX_003542,STORE_02,CHK_040,3,41,2,0,13.666666666666666,0.6666666666666666,114,490,0,0.08466884235428629,36.03
TX_002036,STORE_06,CHK_033,20,57,1,0,2.85,0.05,121,489,0,0.08476829709392242,36.01
TX_004483,STORE_05,CHK_023,1,95,0,0,95.0,0.0,98,469,0,0.08496069373632287,35.96
TX_000301,STORE_03,CHK_034,7,35,2,0,5.0,0.2857142857142857,89,535,0,0.08514278559848998,35.92
TX_003361,STORE_05,CHK_044,9,132,0,0,14.666666666666666,0.0,125,469,0,0.0851487690310141,35.91
TX_002721,STORE_02,CHK_004,1,126,0,0,126.0,0.0,95,490,0,0.08515200115677168,35.91
TX_003697,STORE_03,CHK_028,1,105,0,0,105.0,0.0,102,535,0,0.08559677039552538,35.81
TX_000333,STORE_03,CHK_016,11,144,3,0,13.090909090909092,0.2727272727272727,104,535,0,0.08564060512718441,35.79
TX_002620,STORE_05,CHK_037,8,85,3,0,10.625,0.375,99,469,0,0.0856930343702188,35.78
TX_001913,STORE_07,CHK_050,24,43,2,1,1.7916666666666667,0.08333333333333333,102,492,0,0.08621473346561592,35.66
TX_003527,STORE_05,CHK_005,13,100,2,0,7.6923076923076925,0.15384615384615385,84,469,0,0.08625989711310866,35.64
TX_004163,STORE_03,CHK_025,3,118,0,0,39.333333333333336,0.0,80,535,0,0.08642612338963596,35.6
TX_003186,STORE_03,CHK_044,3,94,0,0,31.333333333333332,0.0,125,535,0,0.08651669063089529,35.58
TX_002791,STORE_04,CHK_031,22,31,0,1,1.4090909090909092,0.0,113,478,0,0.08658483696440178,35.57
TX_004701,STORE_03,CHK_030,14,38,1,1,2.7142857142857144,0.07142857142857142,84,535,0,0.08677988812028647,35.52
TX_004994,STORE_05,CHK_044,6,79,1,0,13.166666666666666,0.16666666666666666,125,469,0,0.08696031940640037,35.47
TX_000077,STORE_09,CHK_031,2,38,1,0,19.0,0.5,113,524,0,0.0870586662528231,35.45
TX_000851,STORE_08,CHK_033,5,178,1,0,35.6,0.2,121,509,0,0.08732768423111015,35.39
TX_001951,STORE_10,CHK_024,6,47,3,0,7.833333333333333,0.5,92,505,0,0.08734354524242183,35.38
TX_003343,STORE_04,CHK_006,3,42,2,0,14.0,0.6666666666666666,102,478,0,0.08737857319931153,35.37
TX_003236,STORE_04,CHK_005,5,105,2,0,21.0,0.4,84,478,0,0.08745817943979517,35.35
TX_003019,STORE_03,CHK_041,13,165,2,0,12.692307692307692,0.15384615384615385,105,535,0,0.08767965526732624,35.3
TX_001230,STORE_09,CHK_033,8,62,2,0,7.75,0.25,121,524,0,0.08771150053707422,35.29
TX_003265,STORE_02,CHK_030,2,115,1,0,57.5,0.5,84,490,0,0.08770346033175136,35.29
TX_003036,STORE_10,CHK_025,9,15,1,0,1.6666666666666667,0.1111111111111111,80,505,0,0.08777894037172262,35.28
TX_003447,STORE_02,CHK_001,3,167,1,0,55.666666666666664,0.3333333333333333,116,490,0,0.0882787479298236,35.15
TX_003501,STORE_03,CHK_014,3,15,1,0,5.0,0.3333333333333333,103,535,0,0.08872858519975702,35.04
TX_004439,STORE_05,CHK_028,1,95,0,0,95.0,0.0,102,469,0,0.0888279216277873,35.02
TX_001129,STORE_08,CHK_044,13,25,0,0,1.9230769230769231,0.0,125,509,0,0.08907655554698024,34.96
TX_001122,STORE_05,CHK_005,2,115,0,0,57.5,0.0,84,469,0,0.08912441236406277,34.95
TX_001316,STORE_04,CHK_033,6,98,2,0,16.333333333333332,0.3333333333333333,121,478,0,0.08924726037271458,34.92
TX_003955,STORE_04,CHK_007,4,142,2,0,35.5,0.5,95,478,0,0.08949589412213355,34.86
TX_004897,STORE_06,CHK_004,25,25,0,1,1.0,0.0,95,489,0,0.08978041748084764,34.79
TX_002854,STORE_09,CHK_036,2,112,1,0,56.0,0.5,109,524,0,0.0899060771518585,34.76
TX_003660,STORE_05,CHK_031,3,136,1,0,45.333333333333336,0.3333333333333333,113,469,0,0.09011063677147801,34.71
TX_003111,STORE_05,CHK_025,13,105,1,0,8.076923076923077,0.07692307692307693,80,469,0,0.0902632212577047,34.67
